0.166000 0.665774 -0.942370 -0.276596 0.026609 -0.126039 0.022354 1.173391 0.126039 -0.022354
0.167000 0.666367 -0.942964 -0.276597 0.026940 -0.126774 0.022485 1.173060 0.126774 -0.022485
0.168000 0.666961 -0.943559 -0.276598 0.027272 -0.127509 0.022615 1.172728 0.127509 -0.022615
0.169000 0.667556 -0.944154 -0.276599 0.027607 -0.128243 0.022745 1.172393 0.128243 -0.022745
0.170000 0.668151 -0.944751 -0.276599 0.027943 -0.128977 0.022875 1.172057 0.128977 -0.022875
0.171000 0.668748 -0.945348 -0.276600 0.028281 -0.129710 0.023006 1.171719 0.129710 -0.023006
0.172000 0.669345 -0.945945 -0.276601 0.028621 -0.130443 0.023136 1.171379 0.130443 -0.023136
0.173000 0.669942 -0.946544 -0.276601 0.028962 -0.131176 0.023265 1.171038 0.131176 -0.023265
0.174000 0.670540 -0.947142 -0.276602 0.029306 -0.131908 0.023395 1.170694 0.131908 -0.023395
0.175000 0.671139 -0.947741 -0.276602 0.029651 -0.132640 0.023525 1.170349 0.132640 -0.023525
0.176000 0.671738 -0.948340 -0.276602 0.029998 -0.133371 0.023655 1.170002 0.133371 -0.023655
0.177000 0.672337 -0.948940 -0.276603 0.030346 -0.134102 0.023785 1.169654 0.134102 -0.023785
0.178000 0.672937 -0.949540 -0.276603 0.030697 -0.134833 0.023914 1.169303 0.134833 -0.023914
0.179000 0.673537 -0.950139 -0.276603 0.031049 -0.135563 0.024044 1.168951 0.135563 -0.024044
0.180000 0.674136 -0.950739 -0.276603 0.031402 -0.136292 0.024173 1.168598 0.136292 -0.024173
0.181000 0.674736 -0.951339 -0.276603 0.031758 -0.137022 0.024302 1.168242 0.137022 -0.024302
0.182000 0.675336 -0.951938 -0.276603 0.032115 -0.137751 0.024432 1.167885 0.137751 -0.024432
0.183000 0.675935 -0.952538 -0.276602 0.032474 -0.138479 0.024561 1.167526 0.138479 -0.024561
0.184000 0.676535 -0.953137 -0.276602 0.032835 -0.139207 0.024690 1.167165 0.139207 -0.024690
0.185000 0.677134 -0.953735 -0.276602 0.033197 -0.139935 0.024819 1.166803 0.139935 -0.024819
0.186000 0.677732 -0.954333 -0.276601 0.033561 -0.140662 0.024948 1.166439 0.140662 -0.024948
0.187000 0.678330 -0.954931 -0.276601 0.033927 -0.141389 0.025077 1.166073 0.141389 -0.025077
0.188000 0.678928 -0.955528 -0.276600 0.034294 -0.142115 0.025206 1.165706 0.142115 -0.025206
0.189000 0.679525 -0.956124 -0.276599 0.034663 -0.142841 0.025335 1.165337 0.142841 -0.025335
0.190000 0.680121 -0.956720 -0.276599 0.035034 -0.143567 0.025463 1.164966 0.143567 -0.025463
0.191000 0.680717 -0.957314 -0.276598 0.035406 -0.144292 0.025592 1.164594 0.144292 -0.025592
0.192000 0.681311 -0.957908 -0.276597 0.035780 -0.145017 0.025720 1.164220 0.145017 -0.025720
0.193000 0.681905 -0.958501 -0.276596 0.036156 -0.145741 0.025849 1.163844 0.145741 -0.025849
0.194000 0.682497 -0.959092 -0.276595 0.036533 -0.146465 0.025977 1.163467 0.146465 -0.025977
0.195000 0.683089 -0.959682 -0.276593 0.036912 -0.147189 0.026106 1.163088 0.147189 -0.026106
0.196000 0.683679 -0.960271 -0.276592 0.037292 -0.147912 0.026234 1.162708 0.147912 -0.026234
0.197000 0.684268 -0.960859 -0.276591 0.037674 -0.148634 0.026362 1.162326 0.148634 -0.026362
0.198000 0.684856 -0.961445 -0.276589 0.038058 -0.149357 0.026490 1.161942 0.149357 -0.026490
0.199000 0.685442 -0.962030 -0.276588 0.038443 -0.150078 0.026618 1.161557 0.150078 -0.026618
0.200000 0.686027 -0.962613 -0.276586 0.038829 -0.150800 0.026746 1.161171 0.150800 -0.026746
0.201000 0.686610 -0.963194 -0.276585 0.039218 -0.151521 0.026874 1.160782 0.151521 -0.026874
0.202000 0.687191 -0.963774 -0.276583 0.039607 -0.152241 0.027002 1.160393 0.152241 -0.027002
0.203000 0.687771 -0.964351 -0.276581 0.039999 -0.152961 0.027129 1.160001 0.152961 -0.027129
0.204000 0.688348 -0.964927 -0.276579 0.040392 -0.153681 0.027257 1.159608 0.153681 -0.027257
0.205000 0.688924 -0.965501 -0.276577 0.040786 -0.154401 0.027385 1.159214 0.154401 -0.027385
0.206000 0.689498 -0.966072 -0.276575 0.041182 -0.155119 0.027512 1.158818 0.155119 -0.027512
0.207000 0.690069 -0.966642 -0.276573 0.041579 -0.155838 0.027640 1.158421 0.155838 -0.027640
0.208000 0.690638 -0.967209 -0.276570 0.041978 -0.156556 0.027767 1.158022 0.156556 -0.027767
0.209000 0.691205 -0.967773 -0.276568 0.042378 -0.157274 0.027894 1.157622 0.157274 -0.027894
0.210000 0.691770 -0.968335 -0.276565 0.042780 -0.157991 0.028021 1.157220 0.157991 -0.028021
0.211000 0.692332 -0.968895 -0.276563 0.043183 -0.158708 0.028149 1.156817 0.158708 -0.028149
0.212000 0.692892 -0.969452 -0.276560 0.043588 -0.159424 0.028276 1.156412 0.159424 -0.028276
0.213000 0.693449 -0.970006 -0.276557 0.043994 -0.160140 0.028403 1.156006 0.160140 -0.028403
0.214000 0.694003 -0.970557 -0.276555 0.044402 -0.160856 0.028530 1.155598 0.160856 -0.028530
0.215000 0.694554 -0.971106 -0.276552 0.044811 -0.161571 0.028656 1.155189 0.161571 -0.028656
0.216000 0.695102 -0.971651 -0.276549 0.045221 -0.162286 0.028783 1.154779 0.162286 -0.028783
0.217000 0.695648 -0.972194 -0.276546 0.045633 -0.163000 0.028910 1.154367 0.163000 -0.028910
0.218000 0.696190 -0.972733 -0.276542 0.046046 -0.163714 0.029037 1.153954 0.163714 -0.029037
0.219000 0.696729 -0.973269 -0.276539 0.046460 -0.164428 0.029163 1.153540 0.164428 -0.029163
0.220000 0.697265 -0.973801 -0.276536 0.046876 -0.165141 0.029290 1.153124 0.165141 -0.029290
0.221000 0.697798 -0.974330 -0.276532 0.047293 -0.165854 0.029416 1.152707 0.165854 -0.029416
0.222000 0.698327 -0.974856 -0.276529 0.047712 -0.166566 0.029542 1.152288 0.166566 -0.029542
0.223000 0.698853 -0.975378 -0.276525 0.048132 -0.167278 0.029669 1.151868 0.167278 -0.029669
0.224000 0.699375 -0.975896 -0.276522 0.048553 -0.167990 0.029795 1.151447 0.167990 -0.029795
0.225000 0.699893 -0.976411 -0.276518 0.048975 -0.168701 0.029921 1.151025 0.168701 -0.029921
0.226000 0.700408 -0.976922 -0.276514 0.049399 -0.169411 0.030047 1.150601 0.169411 -0.030047
0.227000 0.700918 -0.977428 -0.276510 0.049824 -0.170122 0.030173 1.150176 0.170122 -0.030173
0.228000 0.701425 -0.977931 -0.276506 0.050250 -0.170832 0.030299 1.149750 0.170832 -0.030299
0.229000 0.701928 -0.978430 -0.276502 0.050678 -0.171541 0.030425 1.149322 0.171541 -0.030425
0.230000 0.702427 -0.978924 -0.276498 0.051107 -0.172251 0.030551 1.148893 0.172251 -0.030551
0.231000 0.702921 -0.979415 -0.276494 0.051537 -0.172959 0.030676 1.148463 0.172959 -0.030676
0.232000 0.703411 -0.979901 -0.276489 0.051968 -0.173668 0.030802 1.148032 0.173668 -0.030802
0.233000 0.703897 -0.980382 -0.276485 0.052401 -0.174376 0.030928 1.147599 0.174376 -0.030928
0.234000 0.704379 -0.980859 -0.276480 0.052834 -0.175084 0.031053 1.147166 0.175084 -0.031053
0.235000 0.704856 -0.981331 -0.276476 0.053269 -0.175791 0.031179 1.146731 0.175791 -0.031179
